numero_local,region,provincia,distrito,lat,lng,clasificacion_oficial_urbano_rural,fuente_clasificacion_oficial,codigo_casco_urbano_inei,distrito_casco_urbano_inei,descripcion_casco_urbano_inei,distancia_borde_casco_urbano_m,profundidad_relativa_casco_urbano,subclasificacion_urbana_oficial
54966,ANCASH,HUARI,HUACACHI,-9.25988,-76.946334,rural,Fuera de casco urbano INEI,,,,,,
54967,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,-10.5108,-76.3331,rural,Fuera de casco urbano INEI,,,,,,
54968,PUNO,CARABAYA,ITUATA,-13.790872,-70.250358,rural,Fuera de casco urbano INEI,,,,,,
54969,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,-10.067701,-76.459775,rural,Fuera de casco urbano INEI,,,,,,
54970,HUANUCO,YAROWILCA,OBAS,-9.7804,-76.6532,rural,Fuera de casco urbano INEI,,,,,,
54971,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,-10.51625,-76.20767,rural,Fuera de casco urbano INEI,,,,,,
54972,PUNO,SAN ANTONIO DE PUTINA,ANANEA,-14.758332,-69.414008,rural,Fuera de casco urbano INEI,,,,,,
54973,CAJAMARCA,CHOTA,QUEROCOTO,-6.350811,-79.114643,urbano,INEI casco urbano WFS,060415,QUEROCOTO,CASCO URBANO,58.6,0.1239,urbano_periferico
54974,UCAYALI,ATALAYA,SEPAHUA,-10.96276,-73.11318,rural,Fuera de casco urbano INEI,,,,,,
54975,AMAZONAS,BAGUA,IMAZA,-4.66033,-78.5922,rural,Fuera de casco urbano INEI,,,,,,
54976,AMAZONAS,BAGUA,IMAZA,-4.996781,-78.390198,rural,Fuera de casco urbano INEI,,,,,,
54977,PIURA,AYABACA,AYABACA,-4.519708,-79.761905,rural,Fuera de casco urbano INEI,,,,,,
54979,APURIMAC,GRAU,CURPAHUASI,-13.948645,-72.570062,rural,Fuera de casco urbano INEI,,,,,,
54980,PIURA,AYABACA,AYABACA,-4.648564,-79.594118,rural,Fuera de casco urbano INEI,,,,,,
54981,AREQUIPA,LA UNION,PAMPAMARCA,-15.07246,-72.884008,rural,Fuera de casco urbano INEI,,,,,,
54982,PIURA,HUANCABAMBA,LALAQUIZ,-5.138263,-79.633697,rural,Fuera de casco urbano INEI,,,,,,
54983,AREQUIPA,CASTILLA,APLAO,-15.977918,-72.475636,urbano,INEI casco urbano WFS,040401,APLAO,CASCO URBANO,109.55,0.0927,urbano_periferico
54984,AYACUCHO,VICTOR FAJARDO,HUALLA,-13.876873,-73.937635,urbano,INEI casco urbano WFS,051010,HUAYA,CASCO URBANO,69.97,0.1107,urbano_periferico
54985,AYACUCHO,HUAMANGA,OCROS,-13.3239,-73.8892,rural,Fuera de casco urbano INEI,,,,,,
54986,AYACUCHO,CANGALLO,CHUSCHI,-13.600857,-74.318365,urbano,INEI casco urbano WFS,050202,CHUSCHI,CASCO URBANO,97.28,0.1196,urbano_periferico
54987,CAJAMARCA,CAJAMARCA,SAN JUAN,-7.258537,-78.500732,rural,Fuera de casco urbano INEI,,,,,,
54988,CAJAMARCA,CELENDIN,HUASMIN,-6.929854,-78.231088,rural,Fuera de casco urbano INEI,,,,,,
54989,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,-5.900403,-78.502729,rural,Fuera de casco urbano INEI,,,,,,
54990,CUSCO,CHUMBIVILCAS,COLQUEMARCA,-14.212182,-72.074671,rural,Fuera de casco urbano INEI,,,,,,
54991,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-13.387337,-71.473514,rural,Fuera de casco urbano INEI,,,,,,
54992,CUSCO,QUISPICANCHI,CCATCA,-13.63495,-71.527918,urbano,INEI casco urbano WFS,081205,CCATCA,CASCO URBANO,228.09,0.1871,urbano_central
54993,CUSCO,ANTA,LIMATAMBO,-13.502112,-72.396586,urbano,INEI casco urbano WFS,080306,LIMATAMBO,CASCO URBANO,74.65,0.1241,urbano_periferico
54994,JUNIN,CHANCHAMAYO,PICHANAQUI,-10.927368,-74.730632,rural,Fuera de casco urbano INEI,,,,,,
54995,JUNIN,CONCEPCION,SAN JOSE DE QUERO,-12.0268,-75.5153,urbano,INEI casco urbano WFS,120214,SAN JOSE DE QUERO,CASCO URBANO,65.05,0.0572,urbano_periferico
54996,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,-9.801926,-76.264246,rural,Fuera de casco urbano INEI,,,,,,
54997,HUANUCO,HUANUCO,YARUMAYO,-9.9416,-76.4204,rural,Fuera de casco urbano INEI,,,,,,
54998,HUANUCO,HUANUCO,YARUMAYO,-9.9705,-76.434,rural,Fuera de casco urbano INEI,,,,,,
54999,HUANUCO,LEONCIO PRADO,PUCAYACU,-8.631369,-76.109477,rural,Fuera de casco urbano INEI,,,,,,
55000,HUANUCO,HUAMALIES,LLATA,-9.54528,-76.83765,urbano,INEI casco urbano WFS,100501,LLATA,CASCO URBANO,144.71,0.1153,urbano_periferico
55001,HUANUCO,LAURICOCHA,BAÑOS,-10.165408,-76.740334,rural,Fuera de casco urbano INEI,,,,,,
55002,HUANUCO,PUERTO INCA,TOURNAVISTA,-8.8937,-75.0449,rural,Fuera de casco urbano INEI,,,,,,
55003,ANCASH,HUARAZ,TARICA,-9.430378,-77.542848,rural,Fuera de casco urbano INEI,,,,,,
55004,ANCASH,CARHUAZ,MARCARA,-9.290355,-77.562578,rural,Fuera de casco urbano INEI,,,,,,
55005,ANCASH,HUARI,SAN MARCOS,-9.62324,-77.17793,rural,Fuera de casco urbano INEI,,,,,,
55006,AMAZONAS,BAGUA,IMAZA,-4.9436,-78.5372,rural,Fuera de casco urbano INEI,,,,,,
55008,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,-3.864,-71.3549,rural,Fuera de casco urbano INEI,,,,,,
55009,LIMA,OYON,PACHANGARA,-10.842237,-76.816993,rural,Fuera de casco urbano INEI,,,,,,
55010,LIMA,YAUYOS,COLONIA,-12.502659,-75.885084,urbano,INEI casco urbano WFS,151011,COLONIA,CASCO URBANO,9.56,0.0354,urbano_periferico
55011,PUNO,CHUCUITO,PISACOMA,-17.02877,-69.472031,rural,Fuera de casco urbano INEI,,,,,,
55013,LORETO,ALTO AMAZONAS,BALSAPUERTO,-5.492557,-76.762887,rural,Fuera de casco urbano INEI,,,,,,
55014,CAJAMARCA,JAEN,LAS PIRIAS,-5.648464,-78.876643,rural,Fuera de casco urbano INEI,,,,,,
55015,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,-5.245375,-77.113717,rural,Fuera de casco urbano INEI,,,,,,
55016,LORETO,DATEM DEL MARAÑON,PASTAZA,-4.211739,-76.752115,rural,Fuera de casco urbano INEI,,,,,,
55017,LA LIBERTAD,OTUZCO,SALPO,-8.081395,-78.651791,rural,Fuera de casco urbano INEI,,,,,,
55018,CUSCO,CALCA,YANATILE,-12.683,-72.1004,rural,Fuera de casco urbano INEI,,,,,,
55019,HUANCAVELICA,ACOBAMBA,CAJA,-12.902973,-74.493805,urbano,INEI casco urbano WFS,090204,CAJA,CASCO URBANO,17.51,0.0234,urbano_periferico
55020,HUANCAVELICA,CHURCAMPA,ANCO,-12.65131,-74.612797,rural,Fuera de casco urbano INEI,,,,,,
55021,JUNIN,HUANCAYO,PUCARA,-12.2232,-75.1062,rural,Fuera de casco urbano INEI,,,,,,
55022,ANCASH,HUARI,HUARI,-9.355408,-77.18294,rural,Fuera de casco urbano INEI,,,,,,
55023,HUANUCO,HUACAYBAMBA,CANCHABAMBA,-8.9101,-77.1067,rural,Fuera de casco urbano INEI,,,,,,
55024,HUANUCO,DOS DE MAYO,RIPAN,-9.7768,-76.833449,rural,Fuera de casco urbano INEI,,,,,,
55025,HUANUCO,HUANUCO,HUANUCO,-9.94727,-76.258758,rural,Fuera de casco urbano INEI,,,,,,
55028,PUNO,AZANGARO,CAMINACA,-15.244302,-70.112283,rural,Fuera de casco urbano INEI,,,,,,
55029,APURIMAC,ABANCAY,LAMBRAMA,-13.7976,-72.8327,urbano,INEI casco urbano WFS,030106,LAMBRAMA,CASCO URBANO,63.92,0.1274,urbano_periferico
55030,AMAZONAS,UTCUBAMBA,CAJARURO,-5.734671,-78.361344,urbano,INEI casco urbano WFS,010702,CAJARURO,CASCO URBANO,16.5,0.0168,urbano_periferico
55031,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,-10.588742,-76.533673,rural,Fuera de casco urbano INEI,,,,,,
55032,UCAYALI,ATALAYA,RAIMONDI,-10.823631,-74.28978,rural,Fuera de casco urbano INEI,,,,,,
55033,UCAYALI,ATALAYA,RAIMONDI,-10.7089,-74.29772,rural,Fuera de casco urbano INEI,,,,,,
55034,UCAYALI,ATALAYA,RAIMONDI,-10.902788,-74.057916,rural,Fuera de casco urbano INEI,,,,,,
55035,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,-9.80401,-76.27444,rural,Fuera de casco urbano INEI,,,,,,
55036,ANCASH,AIJA,CORIS,-9.76002,-77.7218,rural,Fuera de casco urbano INEI,,,,,,
55037,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,-13.705352,-73.346659,rural,Fuera de casco urbano INEI,,,,,,
55038,ANCASH,HUARAZ,JANGAS,-9.4376,-77.5572,urbano,INEI casco urbano WFS,020106,JANGAS,CASCO URBANO,26.35,0.0418,urbano_periferico
55039,ANCASH,PALLASCA,SANTA ROSA,-8.49,-78.0949,rural,Fuera de casco urbano INEI,,,,,,
55040,UCAYALI,PADRE ABAD,NESHUYA,-8.596662,-75.06845,rural,Fuera de casco urbano INEI,,,,,,
55041,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,-14.195831,-72.328627,urbano,INEI casco urbano WFS,030506,CHALLHUAHUACHO,CASCO URBANO,44.82,0.0568,urbano_periferico
55042,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,-6.503091,-76.997732,rural,Fuera de casco urbano INEI,,,,,,
55043,UCAYALI,ATALAYA,RAIMONDI,-10.623617,-73.964279,rural,Fuera de casco urbano INEI,,,,,,
55045,PUNO,CHUCUITO,ZEPITA,-16.498633,-69.232847,rural,Fuera de casco urbano INEI,,,,,,
55046,PUNO,CHUCUITO,DESAGUADERO,-16.63355,-69.046572,rural,Fuera de casco urbano INEI,,,,,,
55047,PUNO,AZANGARO,SANTIAGO DE PUPUJA,-15.0966,-70.1969,rural,Fuera de casco urbano INEI,,,,,,
55048,AYACUCHO,CANGALLO,CHUSCHI,-13.5783,-74.35727,urbano,INEI casco urbano WFS,050202,CHUSCHI,CASCO URBANO,201.98,0.2483,urbano_central
55049,AYACUCHO,CANGALLO,TOTOS,-13.6078,-74.5306,urbano,INEI casco urbano WFS,050206,TOTOS,CASCO URBANO,88.16,0.1425,urbano_periferico
55050,CAJAMARCA,CUTERVO,QUEROCOTILLO,-6.130189,-79.053077,rural,Fuera de casco urbano INEI,,,,,,
55051,LA LIBERTAD,TRUJILLO,POROTO,-8.007462,-78.758253,urbano,INEI casco urbano WFS,130108,POROTO,CASCO URBANO,22.41,0.0494,urbano_periferico
55052,PUNO,SAN ANTONIO DE PUTINA,PUTINA,-14.9855,-69.8556,rural,Fuera de casco urbano INEI,,,,,,
55053,PUNO,CARABAYA,MACUSANI,-13.9951,-70.4589,rural,Fuera de casco urbano INEI,,,,,,
55054,PUNO,CARABAYA,COASA,-13.9414,-69.9279,rural,Fuera de casco urbano INEI,,,,,,
55055,PIURA,PIURA,TAMBO GRANDE,-4.841731,-80.34309,rural,Fuera de casco urbano INEI,,,,,,
55056,HUANCAVELICA,ACOBAMBA,ANTA,-12.7871,-74.6312,urbano,INEI casco urbano WFS,090203,ANTA,CASCO URBANO,66.65,0.1112,urbano_periferico
55057,HUANUCO,HUAMALIES,PUÑOS,-9.512725,-76.787436,rural,Fuera de casco urbano INEI,,,,,,
55058,HUANUCO,YAROWILCA,OBAS,-9.8308,-76.6558,rural,Fuera de casco urbano INEI,,,,,,
55059,AYACUCHO,HUAMANGA,OCROS,-13.41417,-73.84348,rural,Fuera de casco urbano INEI,,,,,,
55060,HUANCAVELICA,ACOBAMBA,PAUCARA,-12.6697,-74.7109,rural,Fuera de casco urbano INEI,,,,,,
55061,HUANCAVELICA,ACOBAMBA,CAJA,-12.8764,-74.4877,rural,Fuera de casco urbano INEI,,,,,,
55062,CUSCO,CHUMBIVILCAS,SANTO TOMAS,-14.6115,-71.994,urbano,INEI casco urbano WFS,080701,SANTO TOMAS,CASCO URBANO,16.71,0.012,urbano_periferico
55063,CUSCO,QUISPICANCHI,OCONGATE,-13.662281,-71.43999,rural,Fuera de casco urbano INEI,,,,,,
55065,ANCASH,RECUAY,RECUAY,-9.669785,-77.452836,urbano,INEI casco urbano WFS,021701,RECUAY,CASCO URBANO,155.9,0.1339,urbano_periferico
55066,ANCASH,CARHUAZ,CARHUAZ,-9.281569,-77.568352,rural,Fuera de casco urbano INEI,,,,,,
55067,LIMA,OYON,PACHANGARA,-10.816699,-76.877277,urbano,INEI casco urbano WFS,150906,PACHANGARA,CASCO URBANO,37.23,0.0782,urbano_periferico
55068,JUNIN,CONCEPCION,COMAS,-11.8804,-74.9777,rural,Fuera de casco urbano INEI,,,,,,
55070,LA LIBERTAD,OTUZCO,USQUIL,-7.80588,-78.363649,urbano,INEI casco urbano WFS,130614,USQUIL,CASCO URBANO,201.81,0.2475,urbano_central
55071,CAJAMARCA,JAEN,SALLIQUE,-5.543734,-79.347876,rural,Fuera de casco urbano INEI,,,,,,
55072,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,-13.733295,-73.392959,rural,Fuera de casco urbano INEI,,,,,,
55073,CUSCO,CANAS,TUPAC AMARU,-14.1606,-71.526,rural,Fuera de casco urbano INEI,,,,,,
55074,CUSCO,CHUMBIVILCAS,LLUSCO,-14.593513,-72.24263,rural,Fuera de casco urbano INEI,,,,,,
55075,PUNO,AZANGARO,AZANGARO,-14.8896,-70.103,rural,Fuera de casco urbano INEI,,,,,,
55076,ANCASH,HUARAZ,INDEPENDENCIA,-9.508269,-77.512194,urbano,INEI casco urbano WFS,020105,INDEPENDENCIA,CASCO URBANO,550.49,0.2255,urbano_central
55077,ANCASH,SIHUAS,QUICHES,-8.411255,-77.498543,rural,Fuera de casco urbano INEI,,,,,,
55078,HUANUCO,YAROWILCA,CHORAS,-9.89176,-76.55893,rural,Fuera de casco urbano INEI,,,,,,
55079,HUANCAVELICA,HUANCAVELICA,YAULI,-12.85985,-74.745347,rural,Fuera de casco urbano INEI,,,,,,
55080,HUANUCO,YAROWILCA,OBAS,-9.7527,-76.6637,rural,Fuera de casco urbano INEI,,,,,,
55081,HUANCAVELICA,ACOBAMBA,ACOBAMBA,-12.7902,-74.585,rural,Fuera de casco urbano INEI,,,,,,
55082,JUNIN,CHANCHAMAYO,PICHANAQUI,-11.160314,-74.883152,rural,Fuera de casco urbano INEI,,,,,,
55083,PUNO,SANDIA,ALTO INAMBARI,-14.0014,-69.2705,rural,Fuera de casco urbano INEI,,,,,,
55084,LAMBAYEQUE,FERREÑAFE,INCAHUASI,-6.116369,-79.377276,rural,Fuera de casco urbano INEI,,,,,,
55085,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.623814,-78.551029,rural,Fuera de casco urbano INEI,,,,,,
55086,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,-13.7321,-73.3769,rural,Fuera de casco urbano INEI,,,,,,
55087,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,-16.404377,-70.874716,urbano,INEI casco urbano WFS,180210,UBINAS,CASCO URBANO,85.33,0.1701,urbano_periferico
55088,PUNO,AZANGARO,SAN ANTON,-14.57785,-70.287875,urbano,INEI casco urbano WFS,210211,SAN ANTON,CASCO URBANO,128.58,0.2057,urbano_central
55089,HUANCAVELICA,HUANCAVELICA,YAULI,-12.842477,-74.800994,rural,Fuera de casco urbano INEI,,,,,,
55090,JUNIN,CHANCHAMAYO,PERENE,-11.021067,-74.996158,urbano,INEI casco urbano WFS,120302,PERENE,CASCO URBANO,39.1,0.0242,urbano_periferico
55091,HUANCAVELICA,ACOBAMBA,ANTA,-12.778315,-74.666646,rural,Fuera de casco urbano INEI,,,,,,
55092,ANCASH,POMABAMBA,POMABAMBA,-8.763205,-77.510476,rural,Fuera de casco urbano INEI,,,,,,
55094,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,-13.681417,-73.282128,urbano,INEI casco urbano WFS,030213,SAN JERONIMO,CASCO URBANO,216.51,0.2005,urbano_central
55096,ANCASH,CARHUAZ,MARCARA,-9.336912,-77.554774,rural,Fuera de casco urbano INEI,,,,,,
55098,AMAZONAS,UTCUBAMBA,LONYA GRANDE,-6.0593,-78.4061,urbano,INEI casco urbano WFS,010706,LONYA GRANDE,CASCO URBANO,52.33,0.0905,urbano_periferico
55099,ANCASH,ASUNCION,CHACAS,-9.145663,-77.390801,rural,Fuera de casco urbano INEI,,,,,,
55100,ANCASH,HUARI,MASIN,-9.321976,-77.048873,rural,Fuera de casco urbano INEI,,,,,,
55101,HUANUCO,PUERTO INCA,HONORIA,-8.720372,-74.627275,rural,Fuera de casco urbano INEI,,,,,,
55102,ANCASH,HUARAZ,HUARAZ,-9.577714,-77.530213,urbano,INEI casco urbano WFS,020101,HUARAZ,CASCO URBANO,187.29,0.117,urbano_periferico
55103,LORETO,LORETO,URARINAS,-4.145015,-75.114888,rural,Fuera de casco urbano INEI,,,,,,
55104,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,-9.789251,-76.035803,rural,Fuera de casco urbano INEI,,,,,,
55105,HUANUCO,HUAMALIES,ARANCAY,-9.1491,-76.7667,rural,Fuera de casco urbano INEI,,,,,,
55106,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,-13.823856,-73.844722,urbano,INEI casco urbano WFS,051102,ACCOMARCA,CASCO URBANO,48.94,0.0895,urbano_periferico
55107,ANCASH,HUARI,CHAVIN DE HUANTAR,-9.505111,-77.163549,rural,Fuera de casco urbano INEI,,,,,,
55108,LORETO,DATEM DEL MARAÑON,BARRANCA,-4.822928,-76.847081,rural,Fuera de casco urbano INEI,,,,,,
55110,MOQUEGUA,MARISCAL NIETO,CARUMAS,-16.605523,-70.300329,rural,Fuera de casco urbano INEI,,,,,,
55111,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,-3.886127,-71.453749,rural,Fuera de casco urbano INEI,,,,,,
55112,ANCASH,HUARI,HUANTAR,-9.433333,-77.174095,rural,Fuera de casco urbano INEI,,,,,,
55117,LA LIBERTAD,JULCAN,CALAMARCA,-8.133322,-78.438451,rural,Fuera de casco urbano INEI,,,,,,
55118,PIURA,HUANCABAMBA,HUARMACA,-5.586749,-79.416768,rural,Fuera de casco urbano INEI,,,,,,
55120,UCAYALI,CORONEL PORTILLO,MASISEA,-8.692822,-74.413338,urbano,INEI casco urbano WFS,250104,MASISEA,CASCO URBANO,73.32,0.0726,urbano_periferico
55121,UCAYALI,CORONEL PORTILLO,MASISEA,-8.755912,-74.502378,rural,Fuera de casco urbano INEI,,,,,,
55122,HUANCAVELICA,HUANCAVELICA,YAULI,-12.839448,-74.710667,rural,Fuera de casco urbano INEI,,,,,,
55123,APURIMAC,ANDAHUAYLAS,PACUCHA,-13.58752,-73.34073,rural,Fuera de casco urbano INEI,,,,,,
55124,AMAZONAS,BONGARA,YAMBRASBAMBA,-5.69798,-77.859095,urbano,INEI casco urbano WFS,010312,YAMBRASBAMBA,CASCO URBANO,85.18,0.1221,urbano_periferico
55125,HUANCAVELICA,ANGARAES,CONGALLA,-12.977313,-74.577208,rural,Fuera de casco urbano INEI,,,,,,
55126,PUNO,MOHO,TILALI,-15.5248,-69.3419,rural,Fuera de casco urbano INEI,,,,,,
55127,CAJAMARCA,SAN MARCOS,GREGORIO PITA,-7.271941,-78.182742,rural,Fuera de casco urbano INEI,,,,,,
55128,APURIMAC,AYMARAES,CHALHUANCA,-14.295,-73.2523,urbano,INEI casco urbano WFS,030401,CHALHUANCA,CASCO URBANO,101.45,0.1686,urbano_central
55129,AMAZONAS,BONGARA,YAMBRASBAMBA,-5.709127,-77.906415,rural,Fuera de casco urbano INEI,,,,,,
55130,PUNO,PUNO,ACORA,-15.99805,-69.63191,urbano,INEI casco urbano WFS,210102,ACORA,CASCO URBANO,300.3,0.2479,urbano_central
55131,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,-7.288321,-78.1263,rural,Fuera de casco urbano INEI,,,,,,
55132,HUANCAVELICA,ANGARAES,LIRCAY,-13.048121,-74.711549,rural,Fuera de casco urbano INEI,,,,,,
55133,APURIMAC,COTABAMBAS,MARA,-13.962103,-72.079642,rural,Fuera de casco urbano INEI,,,,,,
55134,LORETO,UCAYALI,PAMPA HERMOSA,-7.081679,-75.151755,urbano,INEI casco urbano WFS,160604,PAMPA HERMOSA,CASCO URBANO,43.47,0.0734,urbano_periferico
55135,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,-3.9061,-77.7469,rural,Fuera de casco urbano INEI,,,,,,
55136,PUNO,PUNO,ACORA,-15.938854,-69.700631,rural,Fuera de casco urbano INEI,,,,,,
55139,JUNIN,JAUJA,APATA,-11.8243,-75.2987,rural,Fuera de casco urbano INEI,,,,,,
55140,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,-7.010488,-78.889469,rural,Fuera de casco urbano INEI,,,,,,
55141,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,-7.100019,-78.89859,rural,Fuera de casco urbano INEI,,,,,,
55142,HUANCAVELICA,CHURCAMPA,ANCO,-12.6406,-74.5699,rural,Fuera de casco urbano INEI,,,,,,
55143,HUANCAVELICA,HUANCAVELICA,ACORIA,-12.592915,-74.744698,rural,Fuera de casco urbano INEI,,,,,,
55144,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,-3.639555,-77.768807,rural,Fuera de casco urbano INEI,,,,,,
55145,PUNO,PUNO,ACORA,-15.991836,-69.676454,rural,Fuera de casco urbano INEI,,,,,,
55146,PUNO,PUNO,CHUCUITO,-15.8246,-69.839089,rural,Fuera de casco urbano INEI,,,,,,
55147,PUNO,PUNO,COATA,-15.5635,-69.97945,rural,Fuera de casco urbano INEI,,,,,,
55148,MADRE DE DIOS,MANU,HUEPETUHE,-13.03443,-70.428687,urbano,INEI casco urbano WFS,170204,HUEPETUHE,CASCO URBANO,67.45,0.077,urbano_periferico
55149,CAJAMARCA,SAN MIGUEL,TONGOD,-6.744505,-78.794687,rural,Fuera de casco urbano INEI,,,,,,
55150,LA LIBERTAD,OTUZCO,USQUIL,-7.869146,-78.469773,rural,Fuera de casco urbano INEI,,,,,,
55151,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,-16.301811,-70.743267,urbano,INEI casco urbano WFS,180206,LLOQUE,CASCO URBANO,35.61,0.1513,urbano_periferico
55152,PUNO,PUNO,PICHACANI,-16.351264,-70.26002,rural,Fuera de casco urbano INEI,,,,,,
55153,HUANCAVELICA,HUANCAVELICA,ACORIA,-12.56081,-74.723923,rural,Fuera de casco urbano INEI,,,,,,
55154,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,-3.201472,-77.817747,rural,Fuera de casco urbano INEI,,,,,,
55155,CAJAMARCA,SAN PABLO,SAN PABLO,-7.085016,-78.791216,rural,Fuera de casco urbano INEI,,,,,,
55156,PUNO,SAN ANTONIO DE PUTINA,PUTINA,-14.790847,-69.809307,rural,Fuera de casco urbano INEI,,,,,,
55157,LIMA,BARRANCA,PATIVILCA,-10.658479,-77.657374,urbano,INEI casco urbano WFS,150203,PATIVILCA,CASCO URBANO,104.24,0.087,urbano_periferico
55158,MOQUEGUA,MARISCAL NIETO,CARUMAS,-16.82234,-70.682639,urbano,INEI casco urbano WFS,180102,CARUMAS,CASCO URBANO,70.91,0.1386,urbano_periferico
55159,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,-12.80684,-74.93558,urbano,INEI casco urbano WFS,090101,HUANCAVELICA,CASCO URBANO,114.54,0.086,urbano_periferico
55160,CAJAMARCA,SAN PABLO,SAN PABLO,-7.084482,-78.781648,rural,Fuera de casco urbano INEI,,,,,,
55161,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,-14.953781,-69.744404,rural,Fuera de casco urbano INEI,,,,,,
55162,PASCO,PASCO,PAUCARTAMBO,-10.8082,-75.87228,urbano,INEI casco urbano WFS,190107,PAUCARTAMBO,CASCO URBANO,113.48,0.0962,urbano_periferico
55163,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,-5.832575,-78.442565,rural,Fuera de casco urbano INEI,,,,,,
55164,AMAZONAS,UTCUBAMBA,EL MILAGRO,-5.594936,-78.572377,urbano,INEI casco urbano WFS,010704,EL MILAGRO,CASCO URBANO,92.03,0.083,urbano_periferico
55165,CUSCO,ACOMAYO,RONDOCAN,-13.74452,-71.796218,urbano,INEI casco urbano WFS,080206,RONDOCAN,CASCO URBANO,143.74,0.2231,urbano_central
55166,PUNO,SANDIA,ALTO INAMBARI,-14.022726,-69.180466,rural,Fuera de casco urbano INEI,,,,,,
55168,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,-10.538378,-76.238437,rural,Fuera de casco urbano INEI,,,,,,
55169,UCAYALI,ATALAYA,TAHUANIA,-10.255525,-74.004318,rural,Fuera de casco urbano INEI,,,,,,
55170,UCAYALI,ATALAYA,RAIMONDI,-10.757298,-73.321356,rural,Fuera de casco urbano INEI,,,,,,
55171,SAN MARTIN,TOCACHE,TOCACHE,-8.117005,-76.577639,urbano,INEI casco urbano WFS,221001,TOCACHE,CASCO URBANO,193.67,0.129,urbano_periferico
55172,PUNO,MELGAR,SANTA ROSA,-14.53351,-70.88943,urbano,INEI casco urbano WFS,210808,SANTA ROSA,CASCO URBANO,37.27,0.0365,urbano_periferico
55173,PUNO,HUANCANE,TARACO,-15.274408,-69.90957,rural,Fuera de casco urbano INEI,,,,,,
55174,PUNO,HUANCANE,HUANCANE,-15.2066,-69.8845,rural,Fuera de casco urbano INEI,,,,,,
55175,LORETO,REQUENA,MAQUIA,-5.740218,-74.555417,urbano,INEI casco urbano WFS,160505,MAQUIA,CASCO URBANO,51.48,0.0651,urbano_periferico
55176,LORETO,REQUENA,MAQUIA,-5.940945,-74.676431,rural,Fuera de casco urbano INEI,,,,,,
55177,LORETO,LORETO,URARINAS,-4.727336,-74.916731,rural,Fuera de casco urbano INEI,,,,,,
55178,HUANUCO,YAROWILCA,OBAS,-9.8221,-76.6824,urbano,INEI casco urbano WFS,101106,OBAS,CASCO URBANO,34.41,0.0755,urbano_periferico
55179,HUANUCO,YAROWILCA,OBAS,-9.799,-76.649,rural,Fuera de casco urbano INEI,,,,,,
55180,HUANUCO,YAROWILCA,OBAS,-9.771,-76.6718,rural,Fuera de casco urbano INEI,,,,,,
55181,HUANCAVELICA,ANGARAES,ANCHONGA,-12.9275,-74.730209,urbano,INEI casco urbano WFS,090302,ANCHONGA,CASCO URBANO,61.23,0.0882,urbano_periferico
55182,HUANCAVELICA,ACOBAMBA,ANTA,-12.7848,-74.6942,rural,Fuera de casco urbano INEI,,,,,,
55183,HUANCAVELICA,ACOBAMBA,ACOBAMBA,-12.8031,-74.537,urbano,INEI casco urbano WFS,090201,ACOBAMBA,CASCO URBANO,33.13,0.035,urbano_periferico
55185,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,-4.985077,-78.92469,rural,Fuera de casco urbano INEI,,,,,,
55186,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,-4.982266,-78.999094,rural,Fuera de casco urbano INEI,,,,,,
55187,APURIMAC,ANDAHUAYLAS,ANDARAPA,-13.525335,-73.343546,urbano,INEI casco urbano WFS,030202,ANDARAPA,CASCO URBANO,79.09,0.1075,urbano_periferico
